file_name,optimized_time,optimized_score,default_time,default_score
Virtual_Dataset22.csv,24.495677709579468,0.996883359462411,13.468841552734375,1.0
VirtualDataset66.csv,11.755972862243652,1.0,64.32400441169739,1.0
Virtual_Dataset37.csv,24.774168491363525,0.9996020099339606,194.70461010932922,-566.8170592752311
VirtualDataset75.csv,10.106205463409424,1.0,12.33246898651123,1.0
VirtualDataset53.csv,7.564901828765869,1.0,14.47937798500061,1.0
Virtual_Dataset8.csv,1.8159308433532715,1.0,13.95770525932312,1.0
VirtualDataset90.csv,23.915791273117065,-0.013151809237014644,198.73338198661804,0.9999512663721757
Virtual_Dataset29.csv,0.9314742088317871,1.0,13.237093687057495,1.0
Virtual_Dataset31.csv,23.722520351409912,-4.123674159000396,178.88600659370422,-4.080132266062553
VirtualDataset94.csv,17.820947885513306,0.9073774279079712,128.81418204307556,1.0
Virtual_Dataset14.csv,3.1480753421783447,1.0,19.10887384414673,1.0
VirtualDataset97.csv,21.169432401657104,0.6218473397802218,223.29034161567688,-0.14690320696328008
Virtual_Dataset5.csv,6.957660675048828,1.0,14.454886674880981,1.0
VirtualDataset88.csv,17.306856870651245,-0.03707712553500109,180.96311044692993,0.9946457689346726
VirtualDataset87.csv,12.522627353668213,1.0,33.92296385765076,1.0
VirtualDataset67.csv,4.373655319213867,1.0,12.661362648010254,1.0
Virtual_Dataset39.csv,20.68308925628662,-0.0007035165725741699,182.58304834365845,-0.3816847166689812
VirtualDataset52.csv,4.605669975280762,1.0,33.64624905586243,1.0
Virtual_Dataset7.csv,7.41400933265686,1.0,13.52565860748291,1.0
VirtualDataset80.csv,20.516423225402832,0.6555330752345983,223.01546931266785,0.9294954626558655
VirtualDataset57.csv,10.178456544876099,1.0,12.683288097381592,0.14289528172438926
Virtual_Dataset24.csv,18.902981758117676,0.9530550312895267,192.70018458366394,0.9612338112565596
Virtual_Dataset20.csv,3.239428758621216,1.0,17.636096477508545,1.0
Virtual_Dataset10.csv,16.681029081344604,0.9998013783967045,40.61112904548645,0.9988594283902019
VirtualDataset45.csv,25.988688468933105,0.9967934363498967,194.91281294822693,0.9996708542362168
Virtual_Dataset27.csv,11.610681295394897,1.0,32.51622271537781,1.0
VirtualDataset76.csv,25.747774600982666,-37.55414790699336,32.21310639381409,1.0
Virtual_Dataset23.csv,16.74356460571289,1.0,33.06243109703064,1.0
VirtualDataset58.csv,24.424670934677124,-0.005153697616878228,247.89693403244019,-0.005153697618620612
Virtual_Dataset16.csv,1.0407202243804932,1.0,14.204825401306152,1.0
VirtualDataset85.csv,23.88705325126648,-2.365028773346864,181.33856177330017,-2.473230349016499
VirtualDataset72.csv,8.203389644622803,1.0,57.46958041191101,1.0
VirtualDataset96.csv,2.656459331512451,1.0,23.214452743530273,1.0
Virtual_Dataset11.csv,17.796306371688843,-50.50475281168798,186.99251008033752,-0.7598665884197275
VirtualDataset46.csv,17.590516567230225,-0.4479304653573164,181.20829319953918,-0.4578950650615403
VirtualDataset61.csv,0.9086441993713379,1.0,13.368120670318604,1.0
VirtualDataset50.csv,17.4553439617157,0.9851515256520746,187.4131395816803,0.8115516088164787
Virtual_Dataset41.csv,1.7915325164794922,1.0,13.319339275360107,1.0
VirtualDataset62.csv,20.144958972930908,0.31543798559174174,198.54978561401367,1.0
Virtual_Dataset6.csv,23.374948024749756,-0.0008698889672416055,285.0013978481293,-0.0007078646678833067
VirtualDataset74.csv,9.322969436645508,1.0,30.63993215560913,1.0
Virtual_Dataset32.csv,0.9161560535430908,1.0,13.653769493103027,1.0
VirtualDataset63.csv,0.9129226207733154,1.0,13.269000768661499,1.0
VirtualDataset47.csv,0.8911001682281494,1.0,13.078402280807495,1.0
VirtualDataset100.csv,17.66460609436035,0.992238056935227,206.81537342071533,0.999816700317622
Virtual_Dataset13.csv,1.0067687034606934,1.0,14.245027780532837,1.0
Virtual_Dataset28.csv,18.536348581314087,0.9271806182744667,50.62533736228943,1.0
VirtualDataset98.csv,17.73158073425293,-14.87243378391798,32.21529030799866,1.0
Virtual_Dataset40.csv,6.272531509399414,0.9997068402437074,15.809488534927368,1.0
Virtual_Dataset17.csv,1.7964081764221191,1.0,12.488830804824829,1.0
Virtual_Dataset38.csv,0.940302848815918,1.0,14.274360656738281,1.0
VirtualDataset93.csv,18.32826280593872,-6862.784824655494,82.25885939598083,1.0
VirtualDataset86.csv,18.45022940635681,1.0,78.83798956871033,1.0
VirtualDataset84.csv,21.58482837677002,-2.365028773346864,210.39366579055786,-2.473230349016499
Virtual_Dataset34.csv,0.9323482513427734,1.0,13.652172327041626,1.0
VirtualDataset89.csv,17.95687747001648,0.3926722279648811,145.52695727348328,0.9999877292595436
Virtual_Dataset33.csv,17.28699803352356,-1.1122449633164182,243.91455793380737,0.38800936296919675
VirtualDataset64.csv,18.166853189468384,-1.4372654642082727,53.73058748245239,1.0
VirtualDataset92.csv,17.206002712249756,-3.6981354639360013,217.8926923274994,0.9914145937498979
VirtualDataset79.csv,31.450309991836548,-0.19165222627234235,160.07098650932312,0.08961915704839218
Virtual_Dataset9.csv,17.12150478363037,0.9991917994256404,232.39255332946777,0.9999347564834784
VirtualDataset73.csv,23.106783866882324,0.14067381644523624,148.77211451530457,-16.13436681382216
Virtual_Dataset36.csv,1.7926161289215088,1.0,13.713361740112305,1.0
VirtualDataset101.csv,18.451080560684204,0.0011726775302228765,240.55106616020203,0.9650116906889279
Virtual_Dataset15.csv,,,,
Virtual_Dataset19.csv,0.9136753082275391,1.0,13.15407419204712,1.0
